y,delta,z,alpha,mu1,mu2,mu3
1.36,1.4,0.32754064,0.38684744,0.045774832,0.60223114,0.35199404
1.36,1.44,0.33085313,0.3889296,0.045161493,0.6003222,0.3545163
1.36,1.48,0.3341554,0.39101,0.044556778,0.5984059,0.3570373
1.36,1.52,0.33744782,0.3930886,0.04396053,0.5964824,0.3595571
1.36,1.56,0.3407305,0.3951655,0.043372642,0.5945518,0.3620756
1.36,1.6,0.34400368,0.39724067,0.04279288,0.59261423,0.36459288
1.36,1.64,0.34726757,0.39931417,0.042221162,0.5906699,0.3671089
1.36,1.68,0.3505223,0.40138584,0.041657384,0.58871895,0.3696236
1.36,1.72,0.3537682,0.40345597,0.041101325,0.58676153,0.37213713
1.36,1.76,0.35700536,0.40552425,0.040552933,0.5847978,0.37464926
1.36,1.8,0.36023393,0.4075908,0.04001204,0.5828279,0.37716004
1.36,1.84,0.36345422,0.4096557,0.039478514,0.5808519,0.37966958
1.36,1.88,0.36666626,0.4117188,0.03895224,0.57887006,0.38217768
1.36,1.92,0.36987025,0.41378015,0.038433146,0.5768825,0.38468438
1.36,1.96,0.37306628,0.4158397,0.037921064,0.57488936,0.3871896
1.36,2.0,0.37625453,0.4178974,0.03741592,0.5728908,0.3896933
1.4,-2.0,0.004346388,0.2158202,0.14627375,0.703439,0.15028726
1.4,-1.96,0.008132874,0.2173967,0.14454938,0.7033912,0.15205944
1.4,-1.92,0.011933655,0.21898967,0.14283295,0.70331407,0.15385295
1.4,-1.88,0.015748033,0.22059888,0.14112508,0.7032073,0.1556676
1.4,-1.84,0.019575657,0.22222444,0.13942584,0.70307064,0.15750352
1.4,-1.8,0.023415964,0.2238661,0.1377358,0.70290375,0.15936048
1.4,-1.76,0.027268324,0.2255238,0.1360552,0.7027064,0.1612384
1.4,-1.72,0.031132245,0.2271974,0.13438438,0.70247847,0.16313717
1.4,-1.68,0.035006937,0.22888672,0.13272378,0.7022196,0.16505662
1.4,-1.64,0.038891833,0.23059157,0.13107373,0.70192975,0.16699651
1.4,-1.6,0.042786255,0.23231179,0.12943454,0.7016087,0.1689567
1.4,-1.56,0.046689425,0.23404709,0.1278067,0.7012564,0.1709369
1.4,-1.52,0.05060068,0.23579732,0.12619045,0.7008727,0.17293687
1.4,-1.48,0.05451925,0.23756209,0.124586135,0.70045763,0.17495629
1.4,-1.44,0.05844446,0.23934123,0.12299415,0.70001096,0.17699492
1.4,-1.4,0.062375426,0.24113443,0.12141479,0.6995328,0.17905241
1.4,-1.36,0.066311374,0.24294135,0.119848415,0.6990232,0.18112837
1.4,-1.32,0.07025168,0.24476182,0.11829525,0.69848216,0.1832226
1.4,-1.28,0.07419541,0.2465953,0.116755664,0.69790983,0.18533452
1.4,-1.24,0.07814183,0.24844158,0.115229905,0.6973062,0.18746388
1.4,-1.2,0.08209016,0.2503003,0.11371823,0.6966715,0.1896102
1.4,-1.16,0.08603978,0.25217116,0.11222086,0.6960059,0.1917732
1.4,-1.12,0.089989774,0.25405365,0.11073811,0.6953096,0.19395232
1.4,-1.08,0.09393942,0.2559476,0.10927014,0.6945827,0.1961472
1.4,-1.04,0.097888134,0.25785252,0.10781711,0.6938255,0.19835743
1.4,-1.0,0.10183516,0.25976816,0.106379226,0.6930382,0.2005826
1.4,-0.96,0.10577977,0.261694,0.10495664,0.69222116,0.2028222
1.4,-0.92,0.10972136,0.26362985,0.10354947,0.6913746,0.20507586
1.4,-0.88,0.11365937,0.2655753,0.10215788,0.6904989,0.20734316
1.4,-0.84,0.11759304,0.26752996,0.100781985,0.6895944,0.20962362
1.4,-0.8,0.12152195,0.2694935,0.099421814,0.68866134,0.21191685
1.4,-0.76,0.12544544,0.27146554,0.09807741,0.68770015,0.2142224
1.4,-0.72,0.12936307,0.27344584,0.09674889,0.68671125,0.21653992
1.4,-0.68,0.13327424,0.27543396,0.09543626,0.6856949,0.21886893
1.4,-0.64,0.13717864,0.27742967,0.09413949,0.6846515,0.22120906
1.4,-0.6,0.14107569,0.27943254,0.09285864,0.68358153,0.22355987
1.4,-0.56,0.14496504,0.28144234,0.0915937,0.6824852,0.22592105
1.4,-0.52,0.14884622,0.2834587,0.09034461,0.6813633,0.22829211
1.4,-0.48,0.15271883,0.28548136,0.08911139,0.680216,0.23067269
1.4,-0.44,0.15658267,0.28750998,0.08789389,0.6790437,0.23306246
1.4,-0.4,0.16043724,0.28954425,0.086692154,0.6778468,0.23546098
1.4,-0.36,0.16428235,0.291584,0.08550608,0.67662597,0.237868
1.4,-0.32,0.16811761,0.2936289,0.08433552,0.6753814,0.24028309
1.4,-0.28,0.17194277,0.29567856,0.08318055,0.67411363,0.24270582
1.4,-0.24,0.17575757,0.29773283,0.08204091,0.67282313,0.24513596
1.4,-0.2,0.1795618,0.2997914,0.08091658,0.67151034,0.24757312
1.4,-0.16,0.18335518,0.30185404,0.07980744,0.6701756,0.250017
1.4,-0.12,0.18713751,0.3039204,0.078713395,0.6688194,0.25246713
1.4,-0.08,0.19090861,0.3059903,0.07763428,0.6674423,0.25492334
1.4,-0.04,0.19466823,0.30806348,0.07657002,0.6660447,0.25738522
1.4,0.0,0.19841628,0.31013972,0.075520486,0.6646271,0.25985253
1.4,0.04,0.20215258,0.3122188,0.07448547,0.66318965,0.26232493
1.4,0.08,0.20587686,0.3143003,0.07346497,0.6617331,0.26480195
1.4,0.12,0.20958915,0.31638423,0.0724587,0.6602578,0.26728353
1.4,0.16,0.21328919,0.31847027,0.0714666,0.6587641,0.26976928
1.4,0.2,0.21697693,0.3205582,0.07048851,0.65725267,0.27225888
1.4,0.24,0.22065224,0.3226477,0.06952428,0.6557237,0.27475202
1.4,0.28,0.22431505,0.32473874,0.06857376,0.6541778,0.27724856
1.4,0.32,0.22796528,0.32683104,0.06763679,0.65261513,0.27974808
1.4,0.36,0.23160283,0.32892436,0.06671319,0.65103644,0.28225037
1.4,0.4,0.23522767,0.33101857,0.06580283,0.64944196,0.28475523
1.4,0.44,0.23883973,0.3331134,0.06490557,0.6478321,0.2872623
1.4,0.48,0.24243903,0.3352088,0.06402119,0.64620733,0.28977144
1.4,0.52,0.24602543,0.33730447,0.0631496,0.644568,0.29228237
1.4,0.56,0.24959902,0.33940038,0.062290575,0.6429146,0.2947949
1.4,0.6,0.25315988,0.34149626,0.06144393,0.64124733,0.29730877
1.4,0.64,0.25670782,0.34359202,0.060609568,0.63956666,0.29982382
1.4,0.68,0.26024303,0.3456875,0.059787244,0.6378729,0.30233985
1.4,0.72,0.26376545,0.3477825,0.05897686,0.6361665,0.3048566
1.4,0.76,0.26727527,0.3498771,0.05817817,0.63444775,0.3073741
1.4,0.8,0.27077246,0.351971,0.05739106,0.632717,0.309892
1.4,0.84,0.274257,0.354064,0.056615368,0.63097453,0.3124101
1.4,0.88,0.27772918,0.3561563,0.055850856,0.6292207,0.31492844
1.4,0.92,0.28118905,0.35824764,0.05509736,0.6274558,0.31744686
1.4,0.96,0.28463674,0.36033797,0.05435476,0.6256801,0.31996515
1.4,1.0,0.28807223,0.36242718,0.053622857,0.6238939,0.32248327
1.4,1.04,0.29149583,0.3645152,0.05290147,0.62209743,0.32500106
1.4,1.08,0.29490766,0.36660212,0.0521904,0.620291,0.32751858
1.4,1.12,0.29830778,0.36868766,0.051489547,0.61847496,0.33003554
1.4,1.16,0.3016965,0.370772,0.05079868,0.61664927,0.33255208
1.4,1.2,0.30507392,0.37285498,0.050117645,0.61481434,0.335068
1.4,1.24,0.30844015,0.37493655,0.04944631,0.6129705,0.3375832
1.4,1.28,0.31179556,0.3770168,0.048784453,0.61111766,0.34009784
1.4,1.32,0.31514022,0.3790957,0.048131954,0.6092563,0.3426118
1.4,1.36,0.31847432,0.38117307,0.047488634,0.60738647,0.34512484
1.4,1.4,0.32179818,0.38324916,0.04685431,0.6055084,0.3476373
1.4,1.44,0.3251119,0.3853238,0.04622888,0.6036222,0.3501489
1.4,1.48,0.32841572,0.38739705,0.045612138,0.6017281,0.35265973
1.4,1.52,0.3317099,0.38946885,0.04500396,0.5998263,0.3551697
1.4,1.56,0.33499455,0.3915393,0.044404194,0.5979169,0.35767892
1.4,1.6,0.33826995,0.39360836,0.043812685,0.596,0.36018726
1.4,1.64,0.3415363,0.39567596,0.043229308,0.5940759,0.36269474
1.4,1.68,0.3447938,0.39774227,0.042653903,0.59214467,0.36520144
1.4,1.72,0.34804267,0.39980716,0.04208634,0.5902063,0.36770725
1.4,1.76,0.351283,0.4018707,0.041526508,0.5882613,0.37021223
1.4,1.8,0.3545151,0.4039328,0.04097427,0.5863095,0.37271625
1.4,1.84,0.35773906,0.40599355,0.040429477,0.5843511,0.37521937
1.4,1.88,0.3609551,0.40805292,0.039892036,0.5823864,0.3777216
1.4,1.92,0.3641633,0.41011083,0.039361842,0.58041537,0.38022283
1.4,1.96,0.36736387,0.41216734,0.038838718,0.5784382,0.38272306
1.4,2.0,0.37055695,0.4142224,0.03832263,0.5764551,0.38522226
1.44,-2.0,0.0003789514,0.21417958,0.14809607,0.70345795,0.14844601
1.44,-1.96,0.0041259145,0.21572873,0.14637457,0.7034409,0.15018451
1.44,-1.92,0.0078871995,0.2172941,0.14466077,0.7033952,0.151944
1.44,-1.88,0.011662327,0.2188756,0.14295502,0.70332056,0.15372442
1.44,-1.84,0.0154508725,0.22047317,0.1412576,0.7032167,0.15552573
1.44,-1.8,0.019252187,0.22208667,0.13956892,0.70308334,0.1573478
1.44,-1.76,0.023065751,0.22371595,0.13788928,0.7029202,0.1591905
1.44,-1.72,0.026890976,0.22536096,0.13621914,0.7027271,0.16105379
1.44,-1.68,0.030727128,0.22702146,0.13455883,0.7025038,0.16293742
1.44,-1.64,0.03457355,0.22869723,0.13290875,0.70225006,0.16484116
1.44,-1.6,0.038429696,0.23038821,0.1312692,0.7019659,0.16676494
1.44,-1.56,0.042294707,0.23209405,0.12964061,0.70165104,0.16870843
1.44,-1.52,0.046167836,0.23381457,0.12802336,0.70130527,0.17067139
1.44,-1.48,0.050048493,0.23554951,0.12641771,0.70092875,0.17265354
1.44,-1.44,0.053935885,0.23729864,0.12482405,0.70052135,0.17465466
1.44,-1.4,0.05782919,0.23906162,0.123242736,0.70008296,0.17667435
1.44,-1.36,0.06172765,0.24083814,0.12167402,0.6996137,0.17871226
1.44,-1.32,0.06563065,0.24262807,0.12011824,0.69911355,0.18076824
1.44,-1.28,0.069537185,0.24443081,0.11857579,0.69858253,0.18284164
1.44,-1.24,0.07344667,0.24624634,0.11704682,0.6980209,0.18493237
1.44,-1.2,0.077358335,0.24807414,0.11553162,0.69742846,0.1870399
1.44,-1.16,0.081271514,0.24991395,0.114030436,0.69680566,0.18916386
1.44,-1.12,0.08518535,0.25176543,0.11254358,0.6961525,0.19130391
1.44,-1.08,0.089099154,0.25362822,0.11107115,0.69546926,0.19345962
1.44,-1.04,0.093012355,0.255502,0.10961339,0.69475603,0.19563057
1.44,-1.0,0.096924186,0.25738645,0.10817047,0.6940131,0.19781643
1.44,-0.96,0.10083411,0.25928122,0.106742516,0.69324076,0.20001675
1.44,-0.92,0.104741365,0.26118594,0.105329745,0.69243914,0.20223108
1.44,-0.88,0.10864551,0.2631004,0.10393216,0.6916087,0.20445918
1.44,-0.84,0.112545826,0.26502407,0.10254995,0.6907496,0.20670046
1.44,-0.8,0.11644186,0.26695675,0.1011832,0.6898622,0.20895462
1.44,-0.76,0.12033314,0.2688982,0.099831864,0.6889468,0.21122132
1.44,-0.72,0.12421907,0.27084792,0.098496154,0.6880038,0.21350008
1.44,-0.68,0.12809917,0.27280575,0.09717596,0.6870334,0.21579057
1.44,-0.64,0.13197312,0.27477136,0.0958714,0.68603617,0.21809246
1.44,-0.6,0.13584037,0.2767444,0.09458244,0.68501234,0.22040525
1.44,-0.56,0.13970059,0.27872455,0.09330906,0.6839623,0.22272867
1.44,-0.52,0.14355338,0.28071162,0.09205129,0.6828864,0.22506233
1.44,-0.48,0.14739834,0.28270525,0.09080904,0.6817851,0.22740585
1.44,-0.44,0.15123524,0.28470516,0.089582294,0.68065876,0.22975892
1.44,-0.4,0.15506363,0.28671116,0.088371,0.67950773,0.23212118
1.44,-0.36,0.15888332,0.28872293,0.08717509,0.67833257,0.23449233
1.44,-0.32,0.16269398,0.29074016,0.08599449,0.6771335,0.23687196
1.44,-0.28,0.16649526,0.29276267,0.08482913,0.6759111,0.23925976
1.44,-0.24,0.17028709,0.29479015,0.08367894,0.67466563,0.24165544
1.44,-0.2,0.17406903,0.2968223,0.08254383,0.67339754,0.24405861
1.44,-0.16,0.17784101,0.298859,0.08142367,0.6721073,0.246469
1.44,-0.12,0.18160267,0.30089986,0.08031837,0.6707954,0.24888621
1.44,-0.08,0.18535401,0.30294478,0.079227805,0.6694621,0.2513101
1.44,-0.04,0.18909462,0.30499342,0.0781519,0.6681079,0.2537402
1.44,0.0,0.19282444,0.30704558,0.07709053,0.66673326,0.25617623
1.44,0.04,0.1965433,0.309101,0.076043524,0.6653385,0.25861794
1.44,0.08,0.20025098,0.3111595,0.07501084,0.6639242,0.26106498
1.44,0.12,0.2039474,0.31322077,0.07399227,0.6624906,0.26351708
1.44,0.16,0.20763238,0.31528467,0.072987735,0.66103834,0.26597396
1.44,0.2,0.2113058,0.31735098,0.07199704,0.6595677,0.26843533
1.44,0.24,0.21496753,0.31941938,0.07102015,0.658079,0.27090082
1.44,0.28,0.2186175,0.3214898,0.07005682,0.65657294,0.27337027
1.44,0.32,0.22225559,0.32356197,0.069106914,0.6550497,0.27584338
1.44,0.36,0.22588174,0.3256357,0.06817036,0.65350974,0.27831993
1.44,0.4,0.22949582,0.3277108,0.06724694,0.6519535,0.28079957
1.44,0.44,0.23309782,0.32978705,0.06633654,0.6503814,0.28328207
1.44,0.48,0.23668768,0.3318643,0.06543898,0.6487937,0.28576723
1.44,0.52,0.24026531,0.3339424,0.064554125,0.64719105,0.28825483
1.44,0.56,0.24383077,0.33602113,0.063681826,0.64557356,0.29074457
1.44,0.6,0.24738404,0.3381004,0.06282189,0.64394176,0.29323635
1.44,0.64,0.25092497,0.34017998,0.061974227,0.642296,0.2957298
1.44,0.68,0.25445378,0.34225973,0.06113858,0.6406366,0.29822484
1.44,0.72,0.25797027,0.3443395,0.06031486,0.638964,0.30072117
1.44,0.76,0.26147467,0.34641922,0.059502903,0.6372784,0.30321872
1.44,0.8,0.264967,0.34849876,0.05870246,0.6355802,0.30571732
1.44,0.84,0.2684472,0.35057795,0.05791346,0.63386977,0.30821675
1.44,0.88,0.27191544,0.35265678,0.057135686,0.6321474,0.31071693
1.44,0.92,0.2753718,0.35473505,0.056368988,0.63041335,0.31321764
1.44,0.96,0.2788164,0.35681278,0.055613168,0.62866795,0.31571886
1.44,1.0,0.2822492,0.35888973,0.05486816,0.6269116,0.3182203
1.44,1.04,0.28567055,0.360966,0.054133665,0.6251443,0.320722
1.44,1.08,0.2890804,0.3630414,0.053409602,0.62336653,0.3232238
1.44,1.12,0.29247904,0.365116,0.052695747,0.6215786,0.3257257
1.44,1.16,0.2958665,0.36718962,0.051991995,0.6197804,0.32822752
1.44,1.2,0.299243,0.36926228,0.05129813,0.6179726,0.33072925
1.44,1.24,0.3026087,0.37133408,0.050614,0.6161552,0.33323085
1.44,1.28,0.30596378,0.37340468,0.049939472,0.6143284,0.3357321
1.44,1.32,0.30930847,0.3754744,0.049274333,0.61249244,0.33823323
1.44,1.36,0.31264287,0.37754294,0.04861849,0.6106475,0.34073398
1.44,1.4,0.31596726,0.3796105,0.047971692,0.6087938,0.34323448
1.44,1.44,0.31928176,0.38167697,0.047333892,0.6069315,0.34573457
1.44,1.48,0.32258672,0.3837424,0.046704844,0.60506076,0.34823436
1.44,1.52,0.32588217,0.38580677,0.04608447,0.60318184,0.35073373
1.44,1.56,0.3291684,0.38787,0.045472585,0.6012947,0.35323268
1.44,1.6,0.33244565,0.38993225,0.04486903,0.59939975,0.35573122
1.44,1.64,0.33571407,0.39199346,0.044273686,0.5974969,0.35822943
1.44,1.68,0.33897385,0.39405358,0.043686412,0.5955864,0.36072713
1.44,1.72,0.34222522,0.39611262,0.043107085,0.59366846,0.3632244
1.44,1.76,0.3454684,0.3981707,0.042535532,0.5917432,0.36572132
1.44,1.8,0.3487035,0.40022773,0.041971672,0.58981067,0.3682177
1.44,1.84,0.35193077,0.40228364,0.041415352,0.5878711,0.3707136
1.44,1.88,0.35515034,0.40433857,0.040866446,0.5859245,0.37320906
1.44,1.92,0.35836238,0.4063924,0.040324837,0.5839712,0.37570393
1.44,1.96,0.36156705,0.40844518,0.039790455,0.5820113,0.37819833
1.44,2.0,0.36476448,0.41049683,0.039263137,0.5800448,0.38069206
1.48,-2.0,-0.0036019825,0.21254475,0.14994058,0.703445,0.14661443
1.48,-1.96,0.000104531646,0.2140665,0.14822268,0.70345813,0.14831923
1.48,-1.92,0.0038255565,0.21560417,0.14651208,0.70344335,0.15004462
1.48,-1.88,0.0075606606,0.21715778,0.14480901,0.70340025,0.15179068
1.48,-1.84,0.011309335,0.21872729,0.1431139,0.7033288,0.15355733
1.48,-1.8,0.015070758,0.22031239,0.14142723,0.7032285,0.15534432
1.48,-1.76,0.018844727,0.22191319,0.13974921,0.7030991,0.15715177
1.48,-1.72,0.02263021,0.22352931,0.13808039,0.7029403,0.15897928
1.48,-1.68,0.026426911,0.2251608,0.136421,0.7027521,0.16082694
1.48,-1.64,0.030233957,0.22680736,0.13477145,0.70253414,0.16269441
1.48,-1.6,0.034050707,0.22846879,0.13313219,0.7022863,0.16458149
1.48,-1.56,0.03787651,0.23014493,0.13150351,0.7020084,0.166488
1.48,-1.52,0.04171063,0.23183554,0.1298858,0.70170045,0.16841374
1.48,-1.48,0.04555224,0.23354036,0.12827942,0.70136225,0.17035836
1.48,-1.44,0.049400736,0.23525913,0.12668473,0.70099366,0.1723216
1.48,-1.4,0.053255253,0.23699158,0.12510201,0.7005948,0.17430317
1.48,-1.36,0.057115123,0.2387374,0.12353163,0.7001656,0.17630273
1.48,-1.32,0.060979623,0.2404964,0.12197389,0.6997061,0.17832004
1.48,-1.28,0.06484795,0.2422682,0.120429076,0.69921625,0.18035468
1.48,-1.24,0.068719424,0.24405253,0.11889745,0.6986962,0.18240635
1.48,-1.2,0.07259325,0.24584906,0.11737934,0.69814605,0.18447463
1.48,-1.16,0.0764689,0.24765751,0.11587485,0.69756585,0.18655926
1.48,-1.12,0.08034545,0.24947755,0.114384405,0.69695586,0.18865983
1.48,-1.08,0.084222294,0.25130886,0.11290806,0.69631606,0.19077593
1.48,-1.04,0.08809889,0.25315103,0.11144609,0.6956467,0.19290715
1.48,-1.0,0.09197451,0.25500393,0.109998606,0.69494814,0.19505328
1.48,-0.96,0.095848575,0.25686714,0.10856578,0.69422036,0.19721381
1.48,-0.92,0.09972051,0.2587404,0.10714778,0.69346374,0.19938846
1.48,-0.88,0.10358971,0.2606234,0.10574465,0.6926785,0.20157684
1.48,-0.84,0.10745566,0.26251572,0.10435662,0.6918649,0.20377849
1.48,-0.8,0.111317836,0.26441717,0.10298362,0.69102323,0.20599313
1.48,-0.76,0.11517577,0.26632744,0.10162584,0.6901537,0.20822039
1.48,-0.72,0.119028956,0.26824626,0.10028326,0.6892568,0.21045992
1.48,-0.68,0.12287707,0.27017337,0.098955885,0.6883327,0.21271142
1.48,-0.64,0.12671956,0.2721084,0.097643815,0.68738174,0.21497446
1.48,-0.6,0.13055603,0.27405107,0.09634707,0.6864042,0.21724868
1.48,-0.56,0.13438617,0.2760012,0.095065586,0.6854006,0.2195338
1.48,-0.52,0.13820961,0.27795845,0.09379937,0.6843712,0.22182949
1.48,-0.48,0.14202596,0.27992257,0.09254838,0.68331623,0.22413538
1.48,-0.44,0.14583498,0.28189334,0.0913126,0.68223614,0.2264512
1.48,-0.4,0.14963627,0.2838705,0.090091966,0.68113154,0.22877657
1.48,-0.36,0.15342964,0.28585374,0.08888645,0.6800024,0.23111121
1.48,-0.32,0.15721476,0.28784287,0.08769594,0.6788493,0.23345481
1.48,-0.28,0.16099133,0.28983757,0.08652046,0.67767256,0.23580696
1.48,-0.24,0.16475919,0.2918377,0.08535986,0.6764726,0.23816748
1.48,-0.2,0.16851802,0.29384297,0.08421404,0.67524993,0.24053602
1.48,-0.16,0.1722677,0.29585314,0.083083,0.67400473,0.24291228
1.48,-0.12,0.1760079,0.29786795,0.08196655,0.67273754,0.24529588
1.48,-0.08,0.1797385,0.29988727,0.08086464,0.67144865,0.24768665
1.48,-0.04,0.18345927,0.30191073,0.07977717,0.6701386,0.2500842
1.48,0.0,0.18717003,0.30393818,0.078704044,0.6688077,0.25248826
1.48,0.04,0.19087061,0.30596942,0.0776451,0.6674563,0.25489855
1.48,0.08,0.19456083,0.30800414,0.076600306,0.666085,0.2573147
1.48,0.12,0.19824055,0.31004214,0.07556946,0.6646941,0.2597365
1.48,0.16,0.2019096,0.31208327,0.07455247,0.66328377,0.26216373
1.48,0.2,0.20556793,0.31412733,0.07354918,0.6618548,0.26459602
1.48,0.24,0.20921527,0.31617397,0.07255953,0.66040736,0.26703307
1.48,0.28,0.2128516,0.3182231,0.07158335,0.658942,0.26947466
1.48,0.32,0.21647677,0.32027447,0.070620514,0.6574589,0.2719205
1.48,0.36,0.22009069,0.3223279,0.06967094,0.6559588,0.27437034
1.48,0.4,0.2236933,0.3243832,0.06873438,0.6544417,0.27682394
1.48,0.44,0.22728445,0.32644016,0.06781078,0.65290827,0.279281
1.48,0.48,0.23086417,0.3284986,0.06689992,0.6513587,0.28174132
1.48,0.52,0.2344323,0.3305583,0.066001736,0.6497936,0.2842046
1.48,0.56,0.23798887,0.33261922,0.065116055,0.6482132,0.28667074
1.48,0.6,0.24153383,0.33468112,0.0642427,0.6466179,0.28913942
1.48,0.64,0.24506707,0.33674374,0.063381575,0.6450081,0.29161036
1.48,0.68,0.24858874,0.33880708,0.06253245,0.64338404,0.2940835
1.48,0.72,0.2520987,0.34087086,0.061695278,0.64174616,0.2965585
1.48,0.76,0.2555971,0.34293512,0.060869776,0.6400948,0.29903537
1.48,0.8,0.25908387,0.34499964,0.06005588,0.63843036,0.3015138
1.48,0.84,0.26255906,0.3470642,0.059253406,0.636753,0.30399355
1.48,0.88,0.26602274,0.34912878,0.058462203,0.63506323,0.30647457
1.48,0.92,0.269475,0.3511933,0.057682082,0.6333612,0.3089567
1.48,0.96,0.2729159,0.35325763,0.056912906,0.6316472,0.3114398
1.48,1.0,0.27634552,0.35532174,0.056154516,0.62992173,0.31392378
1.48,1.04,0.279764,0.35738546,0.055406734,0.6281848,0.3164085
1.48,1.08,0.28317142,0.35944873,0.054669388,0.6264368,0.31889376
1.48,1.12,0.2865679,0.3615116,0.053942353,0.6246781,0.3213796
1.48,1.16,0.28995368,0.3635739,0.05322542,0.62290865,0.32386592
1.48,1.2,0.2933288,0.3656356,0.05251849,0.62112904,0.32635254
1.48,1.24,0.29669333,0.36769664,0.051821377,0.6193392,0.32883942
1.48,1.28,0.30004773,0.36975724,0.051133864,0.61753947,0.33132672
1.48,1.32,0.30339187,0.3718169,0.050455883,0.6157301,0.33381402
1.48,1.36,0.3067261,0.37387595,0.04978723,0.6139113,0.33630154
1.48,1.4,0.31005055,0.37593427,0.049127765,0.6120831,0.33878917
1.48,1.44,0.3133655,0.37799194,0.04847729,0.61024576,0.3412769
1.48,1.48,0.316671,0.38004887,0.047835704,0.60839957,0.34376472
1.48,1.52,0.31996736,0.38210505,0.047202833,0.60654455,0.3462526
1.48,1.56,0.32325473,0.38416046,0.046578553,0.604681,0.34874043
1.48,1.6,0.32653335,0.3862152,0.0459627,0.60280895,0.35122836
1.48,1.64,0.32980338,0.38826925,0.045355137,0.6009286,0.35371625
1.48,1.68,0.33306506,0.39032257,0.044755705,0.59904015,0.3562042
1.48,1.72,0.33631852,0.39237508,0.044164307,0.59714365,0.35869205
1.48,1.76,0.33956406,0.39442703,0.043580785,0.5952392,0.36118
1.48,1.8,0.3428018,0.39647824,0.043005016,0.5933271,0.3636679
1.48,1.84,0.34603187,0.3985287,0.042436875,0.5914074,0.3661557
1.48,1.88,0.34925458,0.4005785,0.041876234,0.5894803,0.3686435
1.48,1.92,0.35246995,0.40262747,0.04132301,0.5875459,0.37113112
1.48,1.96,0.35567823,0.40467584,0.04077704,0.5856043,0.3736187
1.48,2.0,0.3588796,0.40672347,0.040238205,0.58365566,0.37610617
1.52,-2.0,-0.007595214,0.21091643,0.1518069,0.7033997,0.14479333
1.52,-1.96,-0.003929774,0.21241066,0.15009317,0.70344245,0.14646435
1.52,-1.92,-0.00024956465,0.21392068,0.14838624,0.7034581,0.14815573
1.52,-1.88,0.0034446877,0.21544632,0.14668651,0.70344615,0.14986739
1.52,-1.84,0.00715251,0.21698755,0.14499442,0.7034064,0.15159921
1.52,-1.8,0.010873366,0.21854423,0.14331035,0.70333856,0.15335114
1.52,-1.76,0.014606614,0.22011624,0.14163461,0.70324236,0.15512304
1.52,-1.72,0.0183517,0.22170344,0.13996762,0.70311755,0.1569148
1.52,-1.68,0.022107963,0.22330576,0.13830978,0.702964,0.1587263
1.52,-1.64,0.025874635,0.2249228,0.13666148,0.70278126,0.16055726
1.52,-1.6,0.029651098,0.22655457,0.13502309,0.70256937,0.16240752
1.52,-1.56,0.033436764,0.22820082,0.13339488,0.7023282,0.16427694
1.52,-1.52,0.03723065,0.22986123,0.13177745,0.70205736,0.16616513
1.52,-1.48,0.04103224,0.23153564,0.13017099,0.7017571,0.16807193
1.52,-1.44,0.04484081,0.23322383,0.12857582,0.7014271,0.16999708
1.52,-1.4,0.04865555,0.23492545,0.12699236,0.7010673,0.17194025
1.52,-1.36,0.052475814,0.23664033,0.12542088,0.7006779,0.17390122
1.52,-1.32,0.056300778,0.23836815,0.12386174,0.7002587,0.1758796
1.52,-1.28,0.060129825,0.24010867,0.12231517,0.69980973,0.17787515
